"DOCUMENT_ID","AGENCY","FUND","BUDGET YEAR","PROGRAM","ACTIVITY","STRATEGIC GOAL","FUNDING ORG","MANAGING UNIT","COST CENTER","OBJECT CLASS","VENDOR_NAME","VENDOR_SITE_NAME","DUNN_TIN","ORDERED_AMOUNT","ADVANCE_AMOUNT","RECEIVED_AMOUNT","BILLED_AMOUNT","CANCELLED_AMOUNT"
"1905J06RA00009014","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OCHI0","1E0750","254049","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","338182","0","161179","161179","177003"
"6108J08F6OK004007","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1ODAL0","1F0760","254049","THE CHEROKEE NATION","THE CHEROKEE NATION","077345494","2858","2858","0","2858","0"
"2410DOLB109630137000","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","24908","0","20628.46","20628.46","0"
"2411DOLB109631277000","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","27816.03","0","21131.44","21131.44","0"
"2410DOLB109630410000","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","36657","0","31137.01","31137.01","0"
"2410DOLB109630252000","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","252099","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","15538","0","0","0","0"
"2410DOLJ109630239001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","254049","AU AUTHUM KI INC","AU AUTHUM KI, INC.","808221832","77826","0","77826","77826","0"
"2410DOLB109630542001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","9409","0","9407.1","9407.1","0"
"2411DOLB109631278001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","310025","PROFESSIONAL TECHNOLOGIES GROUP INC","PROFESSIONAL TECHNOLOGIES GROUP INC","198537359","9519.8","0","9519.8","9519.8","0"
"2409DOLJ109629722001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","320050","TMV, LLC","TMV, LLC","124685152","346724","0","346724","346724","0"
"2409DOLJ099629381002","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","320050","KNOEBEL CONSTRUCTION, INC.","KNOEBEL CONSTRUCTION, INC.","073788739","29093.79","0","29093.79","29093.79","0"
"2410DOLJ109630140001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","320050","RANGER GROUP LLC, THE","RANGER GROUP LLC, THE","789377442","137457","0","137456.99","137456.99","0"
"2410DOLJ109630064001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","320050","R. E. NOAH AND CO.","R. E. NOAH AND CO.","087469573","30368","0","30368","30368","0"
"2409DOLJ109629739001","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OJC00","190183","320050","SRS INC","SRS INC","087035767","16625.38","0","16625.38","16625.38","0"
"1910J09PA00005002","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OPHI0","1C0730","254049","HORIZONS YOUTH SERVICES, L.C.","HORIZONS YOUTH SERVICES, L.C.","138922682","139507","0","139507","139507","0"
"1909J09SA00004008","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OSANF","1J0790","254049","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","83623","0","83623","83623","0"
"1908J08SA00004009","26","01810911BD","2010","0181000210","100000","1011C","1OJC00","1OSANF","1J0790","254049","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","103024","0","103024","103024","0"
"2410DOLJ109630126002","26","01810911BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","254049","PBDEWBERRY","PBDEWBERRY","003418519","3377347.34","0","3377347.34","3281600.89","0"
"1903J041A00005009","26","01810911BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","320050","MAK ARCHITECTS, INC.","MAK ARCHITECTS, INC.","859077711","123625.5","0","123625.5","123625.5","0"
"2411DOLJ111A21646000","26","01810911BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","320050","MC SMITH ASSOCIATES & ARCHITECTURAL GROUP INC","MC SMITH ASSOCIATES & ARCHITECTURAL GROUP INC","112831334","1700184.05","0","1700184.05","1700184.05","0"
"2409DOLJ109629881004","26","01810911BD","2011","0181000210","100000","1111C","1OJC00","1OJC00","190183","320050","ELLIOTT CONTRACTING INCORPORATED","ELLIOTT CONTRACTING INCORPORATED","098950017","88582.31","0","88582.31","88582.31","0"
"1905J07PA00002023","26","01810911BD","2011","0181000210","100000","1111C","1OJC00","1OPHI0","1C0730","254049","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","35249","0","35249","35249","0"
"1907J07SA00003017","26","01810911BD","2011","0181000210","100000","1111C","1OJC00","1OSANF","1J0790","310010","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","185683","0","185683","185683","0"
"1907J07RA00013016","26","01810911BD","2011","0181000211","100000","1111C","1OJC00","1OCHI0","1E0750","254049","MINACT INC","MINACT INC","096370655","25000","0","25000","25000","0"
"1906J07UA00014006","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","APPLIED TECHNOLOGY SYSTEMS, INC.","APPLIED TECHNOLOGY SYSTEMS, INC.","827015165","2140421","0","2140421","2140421","0"
"2410DOLJ10UA00031000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MINACT INC","MINACT INC","096370655","1337177","0","1337177","1337177","0"
"1907J06UA00013003","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","JACKSON PIERCE PUBLIC AFFAIRS, INC.","JACKSON PIERCE PUBLIC AFFAIRS INC","795977870","212381","0","212381","212381","0"
"1908J08UA00022000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","SYSTEMS CONSULTANTS ASSOCIATES INC","SYSTEMS CONSULTANTS ASSOCIATES INC","107198319","151957","0","143877.52","143877.52","0"
"1906J07UA00015018","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","DEL-JEN, INC.","DEL-JEN, INC.","039703053","1580710","0","1580710","1580710","0"
"1910B10UA00545000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","420003","W. MICHAEL DAVIS","W. MICHAEL DAVIS","244470159","536.42","0","536.42","536.42","0"
"1910DA100002000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","233080","GSA","GSA","470000000","3233","0","619.19","498.19","0"
"1910M0207838002","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252091","UNKNOWN","UNKNOWN","999888777","2175","0","2175","2175","0"
"1908J09QA00003005","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","1666558","0","1666558","1666558","0"
"1906J07QA00001014","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","1663586","0","1663586","1663586","0"
"1905J05QA00013008","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","3900240","0","3900240","3900240","0"
"1908J09QA00003000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","FOXMAR, INC.","FOXMAR, INC.","809708399","2570455","0","2570455","2570455","0"
"1908J09QA00001002","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","2308596","0","2308596","2308596","0"
"1908J09QA00001006","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","1514666","0","1514666","1514666","0"
"1908J09RA00019005","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","1377972","0","1377972","1377972","0"
"1908J09RA00019003","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","2647869","0","2647869","2647869","0"
"1907J05RA00006007","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","DYNAMIC EDUCATIONAL SYSTEMS, INC.","DYNAMIC EDUCATIONAL SYSTEMS, INC.","620834739","523603","0","523603","523603","0"
"1907J08RA00020006","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","245862","0","245862","245862","0"
"1907J08RA00016010","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3451592","0","3451592","3451592","0"
"1907J08RA00016005","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","2082952","0","2082952","1758089","0"
"1908J08RA00018003","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3245570","0","3245570","3245570","0"
"1903J05YA49100016","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","7198791","0","5766715.1","5766715.1","0"
"1905J07YA35055013","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","DEL-JEN, INC.","DEL-JEN, INC.","039703053","2731815","0","2731815","2731815","0"
"1903J05YA49100000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","8864322","0","8864322","8864322","0"
"1905J05YA40660005","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","3949430","0","3949430","3949430","0"
"1910TORTCLAIMS000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1ODAL0","1F0760","420003","PUBLIC HEALTH AND HUMAN SERVICES, MONTANA DEPARTMENT OF","PUBLIC HEALTH AND HUMAN SERVICES, MONTANA DEPARTMENT OF","606951762","2078.73","0","2078.73","2078.73","0"
"1905DHSSECURTY360","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","253070","GSA","GSA","470000000","3371","0","3371","3371","0"
"2410DOLJ109630012000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","260018","SOFTWARE INFORMATION RESOURCE CORP.","SOFTWARE INFORMATION RESOURCE CORP.","938265865","16271.36","0","16271.36","16271.36","0"
"2410DOLB109630255000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OJC00","190183","260018","COPPER RIVER INFORMATION TECHNOLOGY, LLC","COPPER RIVER INFORMATION TECHNOLOGY, LLC,","623462087","82969","0","82969","82969","0"
"1910J09PA00001000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OPHI0","1C0730","252099","JACKSON PIERCE PUBLIC AFFAIRS, INC.","JACKSON PIERCE PUBLIC AFFAIRS INC","795977870","193922","0","193922","193922","0"
"1909J09SA00004004","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","3555855","0","3555855","3555855","0"
"1905J05SA00002012","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","CHUGACH MCKINLEY, INC.","CHUGACH MCKINLEY, INC.","038522876","1606933","0","1606933","1606933","0"
"1905J06SA00002000","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","2046553","0","2046553","2046553","0"
"1904J05SA00001013","26","01811010AD","2010","0181000110","100000","1011C","1OJC00","1OSANF","1J0790","252099","RES-CARE, INC.","RES-CARE, INC.","070226105","2558313","0","2544422","2544422","0"
"1910001OBOS0004001","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OBOS0","1A0710","257092","DHHS/NY CASU","DHHS/NY CASU","07622383D","2255.04","0","1879.2","1879.2","0"
"2410DOLF10F622281000","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1ODAL0","1F0760","310010","INSTRUCTIONAL MEDIA, INC.","INSTRUCTIONAL MEDIA, INC.","058664491","9928.47","0","9928.47","9928.47","0"
"1910J0638498A005","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","233080","GSA","GSA","470000000","207.17","0","207.17","207.17","0"
"1910J063ODOARB1030","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","233082","GSA TELEPHONE","GSA TELEPHONE","957460280","1527.25","0","1527.25","0","0"
"2811J0638908038","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","233082","GENERAL SERVICES ADMINISTRATION","GENERAL SERVICES ADMINISTRATION (INC)-530199602","001954700","207.03","0","207.03","207.03","0"
"1907J089A27902019","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","257095","SEVATEC INC.","SEVATEC INC.","132599668","68989.59","0","68989.59","68989.59","0"
"1909F099A28796006","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","257095","CA, INC.","CA, INC.","007685969","493.25","0","493.25","493.25","0"
"2409DOLJ099A29341018","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","257095","MANILA CONSULTING GROUP, INC.","MANILA CONSULTING GROUP, INC.","037814956","60689.65","0","60689.65","60689.65","0"
"1907B079625457045","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OJC00","190183","257095","FOUR POINTS TECHNOLOGY, L.L.C.","FOUR POINTS TECHNOLOGY, L.L.C.","089896737","1533.08","0","1533.08","1533.08","0"
"2810SFIPACOPM000","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OSANF","1J0790","253094","OFFICE OF PERSONNEL MANAGEMENT (OPM)","OFFICE OF PERSONNEL MANAGEMENT (OPM)","240000000","121","0","121","121","0"
"1910YJA0OTT000","26","01811010AD","2010","0181000310","100000","1011C","1OJC00","1OSANF","1J0790","420003","OTT, MIKE",,"534542227","947.28","0","947.28","947.28","0"
"1908J08UA00022005","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","SYSTEMS CONSULTANTS ASSOCIATES INC","SYSTEMS CONSULTANTS ASSOCIATES INC","107198319","153207","0","153207","153207","0"
"1907J06UA00018008","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","CORNERSTONE SOLUTIONS INC","CORNERSTONE SOLUTIONS, INC.","181415022","100608","0","100608","100608","0"
"2410DOLJ10UA00040004","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","252099","MANAGEMENT & TRAINING CORPORATION","MANAGEMENT & TRAINING CORPORATION","039203740","3114737","0","3114737","3114737","0"
"1910B11UA00558000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","420003","DERRICK T. JOHNSON","DERRICK T. JOHNSON","426737567","300","0","300","300","0"
"1910B10UA00578000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OATL0","1D0740","420003","MARCUS ANTHONY CHAVING",,"241692801","100","0","100","100","0"
"1904J05QA00011021","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","CAREER SYSTEMS DEVELOPMENT CORPORATION","CAREER SYSTEMS DEVELOPMENT CORPORATION","195029202","2921565","0","2921565","2921565","0"
"1908J08QA00002011","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","252099","ADAMS AND ASSOCIATES, INC","ADAMS AND ASSOCIATES, INC.","607811387","2620756","0","2620756","2620756","0"
"1910B10NA00029000","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OBOS0","1A0710","420003","CEDRICK DENNIS",,"029742606","100","0","100","100","0"
"1905J05RA00005014","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","APPLIED TECHNOLOGY SYSTEMS, INC.","APPLIED TECHNOLOGY SYSTEMS, INC.","827015165","4321807","0","4321807","4321806.99","0"
"1910J09RA00021004","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","MINACT INC","MINACT INC","096370655","2017478","0","2017478","2017478","0"
"1907J06RA00008007","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","163625","0","163625","163625","0"
"1908J09RA00026008","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ALUTIIQ PROFESSIONAL SERVICES LLC","ALUTIIQ PROFESSIONAL SERVICES LLC","002027352","2501322","0","2501322","2501322","0"
"2409DOLJ10RA00028003","26","01811011AD","2010","0181000110","100000","1011C","1OJC00","1OCHI0","1E0750","252099","ODLE MANAGEMENT GROUP, L.L.C.","ODLE MANAGEMENT GROUP, L.L.C.","161270579","508722","0","508722","508722","0"
